id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,coordinate_type
28675486,216352794,Taling Chan,13.74672,100.45692,Private room,2632,1,0,,0.0,1,90,individual
28677219,201678809,Ratchathewi,13.74954,100.55513,Private room,1200,7,1,2018-10-23,0.02,2,338,multi_host_building
28683654,49539775,Parthum Wan,13.74666,100.54881,Entire home/apt,4064,2,136,2022-12-12,2.64,36,66,individual
28684287,33098670,Ratchathewi,13.76222,100.54041,Entire home/apt,1140,1,406,2022-12-26,7.83,4,343,individual
28685749,210977652,Bang Khae,13.70556,100.37913,Private room,1190,1,0,,0.0,9,365,individual
28686529,210977652,Bang Khae,13.70555,100.37912,Private room,1150,1,1,2018-10-20,0.02,9,364,individual
28418108,214552020,Lat Krabang,13.70757,100.83083,Private room,1280,1,0,,0.0,1,89,individual
28420589,214564747,Dusit,13.78646,100.51717,Private room,2632,1,0,,0.0,1,365,individual
28424961,213505793,Vadhana,13.71579,100.59219,Hotel room,890,1,8,2022-12-10,0.16,8,360,multi_listing_same_host
28425234,213505793,Vadhana,13.71579,100.59219,Hotel room,890,1,2,2019-07-28,0.04,8,365,multi_listing_same_host
28443821,214201312,Sathon,13.7129,100.51442,Entire home/apt,590,2,100,2022-12-14,1.94,6,146,multi_listing_same_host
28686774,216418065,Bangkok Noi,13.75554,100.47933,Private room,1200,14,0,,0.0,1,89,individual
28687463,196992262,Bang Rak,13.71984,100.51465,Entire home/apt,2829,20,0,,0.0,3,236,individual
28449419,214764197,Thon buri,13.72722,100.48926,Private room,2632,1,0,,0.0,1,365,individual
28463999,210977652,Bang Khae,13.70554,100.3792,Private room,790,1,0,,0.0,9,347,individual
28468726,68154488,Bang Rak,13.72685,100.52444,Hotel room,1199,1,12,2020-03-23,0.23,62,271,individual
28927823,11005873,Ratchathewi,13.75689,100.53241,Entire home/apt,1188,120,13,2022-08-12,0.25,7,55,individual
28928724,218032956,Phra Khanong,13.70409,100.60421,Entire home/apt,1628,1,3,2019-02-12,0.06,8,89,individual
28928915,128943709,Khlong Toei,13.70508,100.59341,Entire home/apt,1500,7,36,2022-08-03,0.7,26,106,individual
28929294,218032956,Vadhana,13.74275,100.55499,Entire home/apt,2770,1,28,2022-11-05,0.55,8,76,individual
28688911,216432957,Bang Rak,13.72187,100.52475,Private room,1500,15,0,,0.0,1,90,individual
28942566,187894052,Parthum Wan,13.74805,100.52584,Shared room,500,1,5,2022-10-06,0.1,4,355,individual
28699158,215290402,Phaya Thai,13.77865,100.54037,Private room,1621,1,3,2018-12-31,0.06,7,312,individual
28944103,211966903,Phaya Thai,13.77192,100.54051,Private room,715,1,97,2020-11-28,1.92,5,64,individual
28700019,216483086,Phra Nakhon,13.76161,100.49786,Private room,790,1,5,2022-10-31,0.11,1,90,individual
28700669,215290402,Phaya Thai,13.77685,100.54058,Private room,2582,1,16,2022-12-04,0.32,7,292,individual
28701479,216518521,Thung khru,13.62804,100.50533,Private room,2597,1,0,,0.0,1,365,individual
28701884,215290402,Phaya Thai,13.77881,100.54056,Private room,2445,1,4,2022-03-10,0.08,7,273,individual
28703195,215290402,Phaya Thai,13.7788,100.53855,Private room,2599,1,4,2019-03-07,0.08,7,284,individual
28705156,8444643,Vadhana,13.73707,100.58763,Entire home/apt,2500,1,1,2019-01-04,0.02,53,365,individual
28705241,216536946,Bang Kapi,13.754,100.6359,Private room,2632,1,0,,0.0,1,365,individual
28705837,216540015,Bang Bon,13.6768,100.42566,Private room,2632,1,0,,0.0,1,365,individual
28705851,8444643,Vadhana,13.73696,100.58638,Entire home/apt,2500,1,0,,0.0,53,365,individual
28706335,18234321,Vadhana,13.74623,100.55975,Hotel room,6529,1,22,2022-10-23,0.44,13,347,individual
28706502,215290402,Phaya Thai,13.77831,100.54068,Private room,2491,1,18,2022-10-25,0.36,7,301,individual
28710082,8805259,Suanluang,13.71279,100.63361,Entire home/apt,800,1,40,2020-02-23,0.79,1,357,individual
28519752,215258259,Lat Krabang,13.73709,100.74474,Entire home/apt,1000,1,3,2022-06-21,0.07,2,365,individual
28945718,119203329,Huai Khwang,13.75532,100.57477,Entire home/apt,900,30,62,2022-04-11,1.24,20,79,individual
28523144,215282988,Phra Nakhon,13.76002,100.49847,Private room,2632,1,0,,0.0,1,365,individual
28948230,218201820,Samphanthawong,13.7413,100.50194,Private room,2000,1,0,,0.0,1,81,individual
28527394,87704107,Phra Nakhon,13.76377,100.49736,Private room,750,1,2,2019-01-05,0.04,9,361,individual
28951321,218225053,Suanluang,13.70656,100.60772,Entire home/apt,350,3,11,2022-03-31,0.22,1,123,individual
28951785,112295420,Phra Khanong,13.69193,100.61432,Private room,550,30,0,,0.0,1,180,individual
28722961,216664257,Vadhana,13.73973,100.5653,Entire home/apt,1714,3,63,2022-12-12,1.23,1,338,individual
28724504,89252726,Khlong Toei,13.70761,100.59529,Shared room,396,1,2,2018-11-11,0.04,8,167,individual
28725714,216680548,Huai Khwang,13.76809,100.58504,Private room,2632,1,0,,0.0,1,365,individual
28725777,89252726,Khlong Toei,13.70544,100.59698,Shared room,350,1,2,2019-12-08,0.04,8,364,individual
28726089,216681007,Pra Wet,13.69541,100.64668,Private room,690,4,0,,0.0,1,321,individual
28952558,211966903,Phaya Thai,13.77386,100.54108,Private room,725,1,109,2020-09-11,2.16,5,64,individual
28726848,89252726,Khlong Toei,13.70613,100.59503,Private room,1000,1,2,2022-12-09,0.05,8,355,individual
28952911,211966903,Phaya Thai,13.77328,100.53971,Private room,1500,1,34,2020-02-29,0.68,5,57,individual
28956545,107978480,Khlong Toei,13.70495,100.5903,Entire home/apt,800,60,19,2020-02-26,0.38,2,54,individual
28731064,216713950,Bang Kho laen,13.70821,100.50874,Entire home/apt,2701,1,0,,0.0,1,365,individual
28528139,169506045,Yan na wa,13.71429,100.55098,Entire home/apt,1732,3,0,,0.0,1,90,individual
28530341,119203329,Huai Khwang,13.75344,100.57486,Entire home/apt,1580,10,1,2022-11-06,0.57,20,39,individual
28534770,215290402,Phaya Thai,13.77739,100.54043,Private room,2535,1,3,2022-08-08,0.06,7,308,individual
28537313,32455266,Bang Sue,13.82039,100.53363,Entire home/apt,658,8,35,2022-11-24,0.69,10,144,individual
28543109,83096722,Ratchathewi,13.74871,100.54926,Entire home/apt,2570,4,25,2022-12-11,0.49,1,321,individual
28544571,210977652,Bang Khae,13.70556,100.37914,Private room,990,1,0,,0.0,9,359,individual
28545088,210977652,Bang Khae,13.70555,100.37914,Private room,990,1,1,2018-12-10,0.02,9,364,individual
28546432,111855139,Phra Khanong,13.69127,100.61332,Entire home/apt,15000,30,20,2020-08-21,0.41,1,365,individual
28548711,209862937,Khlong San,13.73513,100.50809,Private room,9286,1,5,2022-09-24,0.1,2,262,individual
28963305,45317116,Bang Kapi,13.75905,100.64218,Private room,750,1,0,,0.0,6,365,individual
28964381,45317116,Wang Thong Lang,13.75789,100.61085,Shared room,1600,1,0,,0.0,6,365,individual
28964621,107978480,Khlong Toei,13.7047,100.59116,Entire home/apt,500,60,20,2019-12-14,0.39,2,54,individual
28966834,218342275,Phra Nakhon,13.76294,100.50139,Entire home/apt,2568,1,0,,0.0,1,90,individual
28732705,215129885,Yan na wa,13.69931,100.53612,Entire home/apt,1647,3,1,2019-12-29,0.03,1,365,individual
28975401,24147370,Khlong Toei,13.7087,100.59613,Entire home/apt,5714,2,105,2022-12-27,2.03,5,134,individual
28550241,215470732,Phra Nakhon,13.76024,100.49649,Private room,2632,1,0,,0.0,1,365,individual
28976955,217250108,Suanluang,13.7433,100.60164,Private room,1900,1,0,,0.0,1,180,individual
28551162,215474208,Sathon,13.7249,100.54193,Private room,2632,1,0,,0.0,1,365,individual
28978209,218418087,Huai Khwang,13.79384,100.57529,Entire home/apt,3500,1,0,,0.0,1,180,individual
28734101,17480703,Ratchathewi,13.75072,100.52693,Entire home/apt,2815,3,24,2022-08-12,0.55,1,338,individual
28740957,213505793,Khlong Toei,13.71515,100.59104,Private room,1190,1,0,,0.0,8,365,individual
28748496,89252726,Khlong Toei,13.70751,100.59735,Private room,1300,1,0,,0.0,8,350,individual
28749136,89252726,Khlong Toei,13.70741,100.59691,Private room,1300,1,1,2018-11-25,0.02,8,354,individual
28749687,89252726,Khlong Toei,13.7068,100.59707,Private room,1800,1,2,2019-11-16,0.04,8,356,individual
28750265,89252726,Khlong Toei,13.70581,100.59705,Private room,1980,1,0,,0.0,8,355,individual
28978963,60847789,Bang Phlat,13.80855,100.51213,Private room,914,2,4,2020-01-25,0.08,1,365,individual
28758495,210140238,Sathon,13.7184,100.52615,Entire home/apt,3414,2,27,2022-12-11,0.52,4,60,multi_listing_same_host
28765122,150411704,Khlong Toei,13.71341,100.58205,Hotel room,350,1,0,,0.0,2,364,individual
28775171,104122286,Phasi Charoen,13.71121,100.45107,Entire home/apt,1000,4,32,2020-02-17,0.64,9,271,individual
28560224,164740040,Vadhana,13.74403,100.55418,Private room,700,1,3,2022-12-17,0.09,2,365,individual
28565139,210140238,Sathon,13.7184,100.52615,Entire home/apt,3414,1,33,2022-12-13,0.66,4,198,multi_listing_same_host
28993262,132758342,Khlong Toei,13.72628,100.57312,Entire home/apt,1490,2,56,2022-12-07,1.1,10,255,individual
28993949,132758342,Khlong Toei,13.72699,100.5718,Entire home/apt,1350,2,64,2022-12-28,1.26,10,260,individual
28995746,2092389,Vadhana,13.74794,100.55265,Entire home/apt,1990,14,23,2022-12-14,0.46,7,98,individual
28997922,218558560,Khlong Toei,13.70605,100.59542,Entire home/apt,5091,1,0,,0.0,1,91,individual
28568481,209202475,Bang Na,13.684247,100.6147,Entire home/apt,1090,5,0,,0.0,1,0,individual
28782410,210977652,Bang Khae,13.70556,100.37911,Private room,1190,1,0,,0.0,9,365,multi_listing_same_host
28782673,210977652,Bang Khae,13.70556,100.37911,Private room,1150,1,0,,0.0,9,365,multi_listing_same_host
29007796,103289271,Ratchathewi,13.75247,100.52873,Private room,870,1,2,2019-01-20,0.04,5,365,individual
29008517,103289271,Ratchathewi,13.75259,100.52884,Private room,1700,1,0,,0.0,5,365,individual
28792253,217167507,Sathon,13.70634,100.52885,Entire home/apt,680,9,4,2020-01-09,0.08,1,348,individual
29012648,14391623,Phra Nakhon,13.74755,100.49768,Hotel room,2086,1,5,2019-07-16,0.1,24,0,individual
29024718,32101291,Phra Nakhon,13.75244,100.50467,Hotel room,1301,1,5,2022-08-04,0.1,4,53,individual
28799430,113887610,Ratchathewi,13.75778,100.52709,Entire home/apt,693,3,5,2020-03-05,0.1,1,0,individual
28801994,211585308,Parthum Wan,13.75024,100.51894,Private room,350,1,0,,0.0,1,363,individual
28803867,133082557,Huai Khwang,13.76095,100.56883,Entire home/apt,1986,1,55,2022-12-04,1.08,19,81,individual
28805360,133082557,Huai Khwang,13.75912,100.5703,Entire home/apt,2143,1,58,2022-12-01,1.13,19,80,individual
28573001,215642190,Ratchathewi,13.75728,100.53522,Private room,1599,1,0,,0.0,1,181,individual
28577138,18234321,Vadhana,13.74599,100.55985,Hotel room,4796,1,40,2020-08-30,0.78,13,341,individual
28580420,19266319,Phra Khanong,13.69828,100.60854,Entire home/apt,4999,30,5,2020-02-15,0.11,36,284,individual
28590412,215328104,Vadhana,13.74304,100.55513,Private room,10000,1,0,,0.0,21,365,individual
28590418,215328104,Vadhana,13.74325,100.55497,Private room,10000,1,0,,0.0,21,365,individual
28590445,215328104,Khlong Toei,13.74149,100.55364,Private room,10000,1,0,,0.0,21,365,individual
28590455,215328104,Vadhana,13.74242,100.55542,Private room,10000,1,0,,0.0,21,365,individual
28590460,215328104,Khlong Toei,13.741,100.55322,Private room,10000,1,0,,0.0,21,365,individual
28590474,215328104,Vadhana,13.74283,100.55529,Private room,10000,1,0,,0.0,21,365,individual
28590488,215328104,Vadhana,13.74278,100.5553,Private room,10000,1,1,2019-04-21,0.02,21,365,individual
28590513,125326958,Phra Khanong,13.69037,100.62782,Private room,2078,1,0,,0.0,1,0,individual
28592610,215798558,Vadhana,13.7466,100.55318,Entire home/apt,1800,2,8,2022-10-12,0.16,7,29,individual
29040367,213505793,Vadhana,13.71579,100.59219,Hotel room,2490,1,1,2019-07-16,0.02,8,365,multi_listing_same_host
29042283,420188,Khlong Toei,13.72927,100.56954,Entire home/apt,2119,15,91,2022-10-24,1.77,9,161,individual
29042788,218691110,Vadhana,13.7337,100.5849,Private room,1500,1,1,2018-11-08,0.02,1,365,individual
28594798,49912646,Vadhana,13.73436,100.57377,Entire home/apt,5121,2,3,2022-12-22,0.06,1,343,individual
28818379,217341248,Thon buri,13.73757,100.49214,Private room,2597,1,0,,0.0,1,362,individual
28819439,196741252,Phaya Thai,13.78823,100.54384,Private room,1946,1,2,2018-11-25,0.04,9,0,individual
28819875,196741252,Phaya Thai,13.78837,100.54545,Private room,1946,1,3,2018-12-30,0.06,9,0,individual
29046174,218895258,Bang Rak,13.72641,100.52797,Entire home/apt,2091,1,19,2022-11-19,0.37,1,262,individual
28819959,151456980,Bang Na,13.67238,100.60375,Entire home/apt,448,20,15,2022-05-20,0.3,1,54,individual
28821554,196741252,Phaya Thai,13.78815,100.54394,Private room,2542,1,0,,0.0,9,0,individual
28821931,196741252,Phaya Thai,13.7881,100.5439,Private room,2691,1,0,,0.0,9,0,individual
28598078,144766230,Vadhana,13.7161,100.59289,Private room,1589,90,0,,0.0,4,365,individual
28616305,215970644,Don Mueang,13.91706,100.59258,Private room,450,1,1,2018-09-28,0.02,1,361,individual
28629395,87704107,Phra Nakhon,13.76196,100.49732,Private room,750,1,14,2020-01-02,0.27,9,361,individual
28630377,44047968,Phasi Charoen,13.72072,100.45895,Entire home/apt,700,90,0,,0.0,1,90,individual
28633057,19266319,Phra Khanong,13.69918,100.60845,Entire home/apt,620,365,33,2021-04-11,0.65,36,365,individual
29052072,87704107,Phra Nakhon,13.76359,100.49907,Private room,750,1,2,2019-05-02,0.04,9,361,individual
29064296,79247587,Suanluang,13.73469,100.61791,Private room,400,3,1,2020-10-21,0.04,2,358,individual
28822265,79993194,Chom Thong,13.70167,100.47815,Entire home/apt,595,1,14,2020-01-30,0.29,1,1,individual
29064524,219020306,Din Daeng,13.75828,100.56403,Hotel room,450,30,0,,0.0,4,180,multi_listing_same_host
28823403,217364264,Vadhana,13.74598,100.56367,Private room,1600,7,0,,0.0,1,0,individual
28823469,196741252,Phaya Thai,13.78664,100.54457,Private room,2691,1,2,2019-01-02,0.04,9,0,individual
28831409,87704107,Phra Nakhon,13.76279,100.4979,Private room,1400,1,0,,0.0,9,361,multi_listing_same_host
28832006,87704107,Phra Nakhon,13.76331,100.49695,Private room,750,1,8,2019-10-21,0.16,9,357,individual
28832370,87704107,Phra Nakhon,13.76162,100.49768,Private room,750,1,16,2020-02-18,0.32,9,360,individual
28834604,3192020,Ratchathewi,13.75708,100.54045,Private room,3809,1,0,,0.0,5,364,individual
28633537,174931044,Bang Rak,13.72641,100.53249,Entire home/apt,1741,1,22,2019-12-02,0.45,4,0,individual
28644621,216152357,Bang Rak,13.71821,100.51685,Private room,650,1,2,2018-10-13,0.04,1,181,individual
28644903,203911167,Ratchathewi,13.75644,100.53049,Shared room,500,1,0,,0.0,11,365,individual
28644945,203911167,Ratchathewi,13.75613,100.5322,Shared room,500,1,0,,0.0,11,365,individual
28644974,203911167,Ratchathewi,13.75639,100.5304,Shared room,500,1,0,,0.0,11,365,individual
28645014,203911167,Ratchathewi,13.75408,100.53055,Shared room,500,1,0,,0.0,11,365,individual
28645052,203911167,Ratchathewi,13.75485,100.5325,Shared room,500,1,0,,0.0,11,365,individual
28645088,203911167,Ratchathewi,13.75492,100.53061,Shared room,500,1,0,,0.0,11,365,individual
28645122,203911167,Ratchathewi,13.75635,100.53088,Shared room,500,1,0,,0.0,11,365,individual
28645164,203911167,Ratchathewi,13.75593,100.53243,Shared room,500,1,0,,0.0,11,365,individual
28645217,203911167,Ratchathewi,13.75467,100.53068,Shared room,500,1,0,,0.0,11,365,individual
29291917,43467538,Ratchathewi,13.75215,100.53909,Private room,1871,2,0,,0.0,4,167,individual
29292546,47324488,Khlong Toei,13.72475,100.56813,Entire home/apt,1371,1,49,2022-12-20,0.96,34,146,individual
29292829,106770037,Ratchathewi,13.76187,100.54038,Hotel room,8181,1,1,2019-01-30,0.02,2,320,multi_listing_same_host
29302145,220681760,Rat Burana,13.68812,100.48618,Entire home/apt,4000,3,1,2018-10-26,0.02,1,179,individual
29065150,1927968,Sathon,13.72083,100.54726,Entire home/apt,626,1,54,2022-11-30,1.05,37,326,individual
29070466,194021695,Bang Rak,13.72304,100.51733,Entire home/apt,4900,4,66,2022-12-13,1.29,8,33,individual
29074257,219081674,Phasi Charoen,13.70856,100.45048,Private room,800,2,22,2022-11-07,0.43,1,86,individual
29088966,29769376,Phra Nakhon,13.75681,100.50068,Entire home/apt,1628,1,1,2019-04-02,0.02,12,75,individual
29089447,7454779,Vadhana,13.74718,100.55169,Entire home/apt,1186,4,27,2022-12-01,0.63,7,161,individual
29090949,1927968,Sathon,13.72083,100.54725,Entire home/apt,750,1,94,2022-11-29,1.84,37,356,individual
29092247,164740040,Vadhana,13.74417,100.55335,Private room,900,1,0,,0.0,2,361,individual
29095509,149112551,Sathon,13.70779,100.5276,Entire home/apt,1357,28,58,2022-11-16,1.13,8,154,individual
29095940,219020306,Din Daeng,13.75828,100.56403,Hotel room,2357,1,0,,0.0,4,0,multi_listing_same_host
29096139,219020306,Din Daeng,13.75828,100.56403,Hotel room,996,1,15,2022-08-23,0.31,4,0,multi_listing_same_host
29111139,78092094,Bangkok Noi,13.75123,100.47116,Entire home/apt,950,2,18,2022-12-08,0.38,4,315,individual
29113372,201678809,Vadhana,13.74758,100.56426,Private room,6000,7,2,2022-08-31,0.04,2,181,individual
29116170,209016139,Chatu Chak,13.8188,100.58358,Private room,625,40,1,2019-02-15,0.02,1,363,individual
29304724,217613757,Din Daeng,13.79623,100.57138,Private room,889,2,0,,0.0,8,90,individual
29306298,125020131,Din Daeng,13.78639,100.56846,Private room,1300,1,2,2019-01-03,0.04,5,365,individual
29318314,217883637,Dusit,13.76263,100.51577,Private room,950,1,0,,0.0,1,365,individual
29320330,220881500,Phasi Charoen,13.73556,100.4211,Entire home/apt,579,1,0,,0.0,1,365,individual
29325880,116013982,Bang Rak,13.7253,100.51573,Entire home/apt,18701,1,0,,0.0,1,365,individual
28835225,48919604,Vadhana,13.71907,100.58675,Private room,950,2,9,2022-11-06,0.17,2,238,multi_listing_same_host
28844397,217507135,Din Daeng,13.75585,100.55955,Private room,1400,1,0,,0.0,1,91,individual
28845120,205008955,Bang Kho laen,13.70038,100.51665,Entire home/apt,688,28,6,2022-11-04,0.17,20,308,individual
28846804,217522440,Bang Sue,13.8196,100.52475,Private room,1351,2,1,2019-01-19,0.02,1,88,individual
28848050,86631585,Suanluang,13.73507,100.62701,Entire home/apt,1050,1,3,2019-06-20,0.06,1,178,individual
28855537,217565360,Don Mueang,13.92609,100.58443,Private room,1500,1,0,,0.0,1,364,individual
29116260,190184541,Bang Sue,13.82816,100.53759,Entire home/apt,480,15,42,2020-03-25,0.85,3,279,individual
29331695,220963235,Bangkok Noi,13.76167,100.47158,Entire home/apt,875,30,7,2022-07-22,0.15,1,286,individual
29121430,131270916,Vadhana,13.74424,100.55757,Entire home/apt,1980,7,38,2022-12-11,0.75,33,288,individual
29133681,214589203,Chatu Chak,13.82595,100.57365,Private room,600,1,2,2019-10-14,0.04,2,365,individual
29336410,220345071,Khlong Sam Wa,13.84229,100.6977,Private room,350,1,0,,0.0,2,365,individual
29340809,187894052,Parthum Wan,13.74627,100.52557,Shared room,500,1,3,2019-12-20,0.06,4,360,individual
29346795,105689479,Huai Khwang,13.78067,100.57536,Private room,680,1,46,2019-12-16,0.9,34,102,individual
29350019,221074508,Huai Khwang,13.75446,100.56993,Entire home/apt,1700,1,0,,0.0,1,175,individual
29351757,205219446,Vadhana,13.74234,100.55523,Private room,990,1,1,2018-10-21,0.02,2,362,individual
29358088,216709072,Vadhana,13.73437,100.568,Hotel room,4292,1,69,2022-12-09,1.35,5,351,multi_listing_same_host
29358509,216709072,Vadhana,13.73437,100.568,Hotel room,2821,1,59,2022-12-11,1.16,5,358,multi_listing_same_host
29370250,6906718,Phra Khanong,13.69832,100.60662,Entire home/apt,5523,1,4,2022-08-01,0.08,25,320,individual
29371193,105689479,Huai Khwang,13.77933,100.57721,Private room,680,1,49,2022-11-03,0.97,34,102,individual
28856089,217568664,Din Daeng,13.79813,100.57061,Hotel room,350,1,0,,0.0,3,365,individual
28856338,24147370,Khlong Toei,13.70682,100.59413,Entire home/apt,5714,2,122,2022-12-15,2.36,5,149,individual
28862973,217613757,Din Daeng,13.7966,100.57182,Private room,1400,1,3,2019-04-24,0.06,8,179,individual
28870147,205008955,Bang Kho laen,13.70169,100.51605,Entire home/apt,1400,28,52,2022-09-03,1.04,20,234,individual
29135949,219556869,Vadhana,13.73098,100.58264,Private room,8000,3,1,2019-12-21,0.03,1,90,individual
28871148,217662805,Phaya Thai,13.79084,100.53507,Entire home/apt,2600,1,0,,0.0,1,90,individual
28873208,217613757,Din Daeng,13.79819,100.56955,Hotel room,1690,1,0,,0.0,8,180,individual
29137251,43467538,Ratchathewi,13.75085,100.53839,Private room,2500,1,6,2019-06-11,0.12,4,169,individual
29140407,43467538,Ratchathewi,13.75084,100.53872,Private room,2200,1,11,2020-03-02,0.23,4,153,individual
29145704,1927968,Sathon,13.72084,100.54725,Entire home/apt,836,1,121,2022-11-12,2.36,37,352,individual
29145988,219622247,Huai Khwang,13.74921,100.56541,Entire home/apt,1300,30,16,2022-08-15,0.32,1,214,individual
28875565,217697195,Khan Na Yao,13.84866,100.66373,Entire home/apt,1500,1,0,,0.0,1,365,individual
28877331,164560603,Din Daeng,13.78066,100.5728,Entire home/apt,12000,28,2,2019-09-30,0.04,3,180,individual
28881132,212004527,Phra Khanong,13.70481,100.6027,Entire home/apt,1628,3,0,,0.0,15,89,individual
28882795,212004527,Din Daeng,13.78977,100.57283,Entire home/apt,1856,1,3,2019-09-27,0.06,15,72,individual
28884852,48919604,Vadhana,13.71907,100.58675,Private room,950,2,8,2022-08-07,0.16,2,263,multi_listing_same_host
28886705,217732950,Ratchathewi,13.75068,100.54648,Private room,900,30,0,,0.0,1,364,individual
28893987,119203329,Huai Khwang,13.7538,100.57637,Entire home/apt,900,30,51,2022-12-03,0.99,20,65,individual
29147103,160707102,Phra Khanong,13.69681,100.60532,Shared room,3000,7,0,,0.0,4,365,individual
29151358,117992287,Ratchathewi,13.75083,100.5387,Entire home/apt,1315,30,92,2022-11-10,1.81,6,89,individual
29155241,219695104,Yan na wa,13.67799,100.54715,Private room,600,1,0,,0.0,1,179,individual
29155292,49552579,Phra Khanong,13.68759,100.61058,Private room,999,1,0,,0.0,1,90,individual
29164306,176740696,Khlong Toei,13.72982,100.56965,Private room,2600,1,12,2020-03-06,0.24,1,330,individual
29373477,221293865,Don Mueang,13.93546,100.56809,Entire home/apt,2978,1,1,2019-01-31,0.02,1,365,individual
29168466,163517448,Khlong Toei,13.7393,100.55505,Hotel room,1300,1,16,2022-12-13,0.4,2,357,individual
29375155,221306977,Parthum Wan,13.74019,100.5439,Entire home/apt,2597,1,0,,0.0,1,365,individual
29375547,221304783,Vadhana,13.72057,100.58984,Private room,659,1,59,2020-03-12,1.31,5,215,individual
29375872,221310860,Phra Nakhon,13.76208,100.49889,Entire home/apt,2597,1,0,,0.0,1,365,individual
28901267,215116504,Yan na wa,13.70073,100.538,Entire home/apt,3428,7,0,,0.0,1,181,individual
28904003,217874238,Ratchathewi,13.75708,100.52657,Hotel room,2600,1,1,2019-01-01,0.02,3,358,individual
28907857,87704107,Phra Nakhon,13.76279,100.4979,Private room,1400,1,0,,0.0,9,361,multi_listing_same_host
29174656,219834607,Ratchathewi,13.75545,100.53748,Entire home/apt,1500,2,49,2022-11-29,0.98,1,258,individual
28918388,217983676,Suanluang,13.71132,100.60483,Private room,499,30,0,,0.0,1,4,individual
29379952,184339795,Din Daeng,13.78408,100.57271,Entire home/apt,800,18,19,2022-12-15,0.38,4,138,individual
29175419,127467502,Khlong Toei,13.72673,100.56274,Entire home/apt,1400,5,56,2022-04-23,1.13,4,332,individual
29190809,219974333,Chom Thong,13.66149,100.46541,Private room,2632,1,0,,0.0,1,365,individual
29380306,221335356,Bang Rak,13.7331,100.52617,Entire home/apt,2597,1,0,,0.0,1,365,individual
29382819,221353195,Vadhana,13.74699,100.5529,Private room,1000,1,0,,0.0,3,358,individual
29192054,219983414,Khlong Toei,13.72256,100.5747,Entire home/apt,9214,1,17,2022-12-06,0.49,7,315,individual
29384174,64598436,Bang Kapi,13.76888,100.64146,Private room,690,1,0,,0.0,1,88,individual
28918667,217983721,Phra Nakhon,13.75539,100.50209,Entire home/apt,2570,1,0,,0.0,1,90,individual
28920461,217999111,Bang Rak,13.72345,100.51744,Private room,900,15,0,,0.0,1,90,individual
29194706,219996296,Vadhana,13.7299,100.5822,Private room,75000,1,0,,0.0,1,365,individual
29194955,18234321,Vadhana,13.74469,100.55934,Hotel room,3331,1,22,2020-03-10,0.43,13,338,individual
29195282,219991682,Vadhana,13.72745,100.59519,Entire home/apt,1550,1,0,,0.0,1,365,individual
29198625,43467538,Ratchathewi,13.75082,100.53906,Private room,2071,1,12,2020-02-17,0.25,4,165,individual
29208957,220055398,Khlong Toei,13.731129932843352,100.56496616990064,Private room,649,7,20,2022-11-30,0.42,8,301,multi_listing_same_host
28921035,218001097,Chatu Chak,13.81288,100.57874,Entire home/apt,2600,1,0,,0.0,1,90,individual
28921133,218002130,Phra Nakhon,13.76148,100.50294,Entire home/apt,2579,1,0,,0.0,1,90,individual
28923351,218015220,Thon buri,13.72859,100.48979,Entire home/apt,2565,1,0,,0.0,1,90,individual
28926057,218032956,Din Daeng,13.78666,100.5728,Entire home/apt,1699,1,15,2022-11-20,0.33,8,90,individual
29605483,7825375,Sathon,13.71764,100.52976,Private room,1000,1,4,2019-04-25,0.08,9,0,individual
29384983,221369264,Phra Nakhon,13.75987,100.49842,Entire home/apt,2597,1,0,,0.0,1,365,individual
29391104,221416311,Don Mueang,13.92636,100.5858,Private room,650,1,62,2022-12-11,1.25,4,361,individual
29394432,125020131,Din Daeng,13.78653,100.56857,Private room,2000,1,1,2019-03-21,0.02,5,365,individual
29396594,221268282,Khlong Toei,13.72168,100.58126,Private room,899,2,30,2022-10-12,0.6,5,357,individual
29209189,37770915,Suanluang,13.71416,100.6323,Private room,890,2,0,,0.0,1,365,individual
29219172,15699117,Vadhana,13.73733,100.56111,Entire home/apt,2966,1,102,2022-12-21,2.01,8,113,individual
29219980,220151220,Suanluang,13.72647,100.63499,Private room,1500,1,0,,0.0,1,180,individual
29397136,221463004,Bang Rak,13.72579,100.52137,Entire home/apt,2606,1,1,2019-01-01,0.02,1,91,individual
29220034,220149747,Bang Rak,13.72085,100.51446,Entire home/apt,2606,1,1,2019-12-31,0.03,1,91,individual
29222072,214201312,Sathon,13.7129,100.51442,Entire home/apt,773,2,52,2022-11-13,1.07,6,146,multi_listing_same_host
29222102,214201312,Sathon,13.7129,100.51442,Entire home/apt,767,2,65,2022-11-30,1.3,6,149,multi_listing_same_host
29222188,214201312,Sathon,13.7129,100.51442,Entire home/apt,590,2,41,2022-12-14,0.84,6,216,multi_listing_same_host
29224879,79624768,Huai Khwang,13.75391,100.57397,Entire home/apt,1107,2,34,2022-11-07,0.67,44,84,individual
29226231,217176833,Khlong Toei,13.72273,100.56713,Private room,2100,30,0,,0.0,1,365,individual
29242113,11802345,Parthum Wan,13.73901,100.54217,Entire home/apt,3900,30,1,2018-10-18,0.02,1,365,individual
